feature	coefficient	abs_coefficient	feature_set	model	repeat	fold
clinical_nodal_status_N3	0.0	0.0	clinical_only	elastic_net_logreg	3	4
clinical_nodal_status_N2	0.0	0.0	clinical_only	elastic_net_logreg	3	4
grade_1	0.0	0.0	clinical_only	elastic_net_logreg	3	4
clinical_nodal_status_N0	0.0	0.0	clinical_only	elastic_net_logreg	3	4
clinical_t_stage_T4	0.0	0.0	clinical_only	elastic_net_logreg	3	4
clinical_t_stage_T3	0.0	0.0	clinical_only	elastic_net_logreg	3	4
clinical_t_stage_T2	0.0	0.0	clinical_only	elastic_net_logreg	3	4
clinical_nodal_status_N1	0.0	0.0	clinical_only	elastic_net_logreg	3	4
er_status_ihc_esr1_for indeterminate_P	-0.7694740180159343	0.7694740180159343	clinical_only	elastic_net_logreg	3	5
er_status_ihc_esr1_for indeterminate_N	0.518372503819591	0.518372503819591	clinical_only	elastic_net_logreg	3	5
grade_3	0.4505609907627224	0.4505609907627224	clinical_only	elastic_net_logreg	3	5
grade_2	-0.24672455494899864	0.24672455494899864	clinical_only	elastic_net_logreg	3	5
clinical_t_stage_T4	-0.20346302630484392	0.20346302630484392	clinical_only	elastic_net_logreg	3	5
age_years	-0.1334930559186468	0.1334930559186468	clinical_only	elastic_net_logreg	3	5
clinical_nodal_status_N1	0.12893152279195338	0.12893152279195338	clinical_only	elastic_net_logreg	3	5
clinical_nodal_status_N0	-0.043424196372781595	0.043424196372781595	clinical_only	elastic_net_logreg	3	5
clinical_ajcc_stage_IIA	0.0	0.0	clinical_only	elastic_net_logreg	3	5
grade_Indeterminate	0.0	0.0	clinical_only	elastic_net_logreg	3	5
clinical_ajcc_stage_Inflammatory	0.0	0.0	clinical_only	elastic_net_logreg	3	5
clinical_ajcc_stage_IIIC	0.0	0.0	clinical_only	elastic_net_logreg	3	5
clinical_ajcc_stage_IIIB	0.0	0.0	clinical_only	elastic_net_logreg	3	5
clinical_ajcc_stage_IIIA	0.0	0.0	clinical_only	elastic_net_logreg	3	5
clinical_ajcc_stage_IIB	0.0	0.0	clinical_only	elastic_net_logreg	3	5
clinical_t_stage_T1	0.0	0.0	clinical_only	elastic_net_logreg	3	5
clinical_t_stage_T2	0.0	0.0	clinical_only	elastic_net_logreg	3	5
clinical_nodal_status_N3	0.0	0.0	clinical_only	elastic_net_logreg	3	5
clinical_nodal_status_N2	0.0	0.0	clinical_only	elastic_net_logreg	3	5
grade_1	0.0	0.0	clinical_only	elastic_net_logreg	3	5
clinical_t_stage_T0	0.0	0.0	clinical_only	elastic_net_logreg	3	5
clinical_t_stage_T3	0.0	0.0	clinical_only	elastic_net_logreg	3	5
clinical_ajcc_stage_I	0.0	0.0	clinical_only	elastic_net_logreg	3	5
