SYMBOL	logFC	AveExpr	t	P.Value	adj.P.Val	B	ENTREZID
USP16	0.0107118401904907	10.2014220117823	0.163554141572376	0.870193830519516	0.946411727717508	-6.30745654685055	10600
HTR3A	0.0177297346791936	8.90583052991156	0.163547038849012	0.87019941740971	0.946411727717508	-6.30745767534911	3359
TSPAN4	-0.0134006423509319	9.15596159915307	-0.163454676518699	0.87027206875501	0.946411801876278	-6.30747234564711	7106
KLHL20	-0.00946316498752369	8.98635828247959	-0.163250422724067	0.870432736786532	0.946464054047959	-6.3075047587153	27252
ACTR5	0.0113743145211866	8.80950926677892	0.163186846147136	0.870482747840658	0.946464054047959	-6.3075148394234	79913
ALDH5A1	0.039367350993838	7.38560224878912	0.162862406392372	0.870737969024935	0.946464054047959	-6.30756622148571	7915
RBP4	0.054171406774515	5.03106893109864	0.162824104287271	0.870768100346259	0.946464054047959	-6.30757228070628	5950
NRDE2	-0.0235676554476986	4.47024104831292	-0.162709452719418	0.870858295033338	0.946464054047959	-6.30759040955177	55051
H2AC10P	-0.0341049661623429	4.51079682021769	-0.162690575633041	0.870873145518952	0.946464054047959	-6.30759339319553	8333
VPS33A	-0.0159711301071129	7.8602862932585	-0.162671555986019	0.870888108202411	0.946464054047959	-6.30759639902187	65082
RBPJ	0.0117045638162042	11.2597859095782	0.162651631395644	0.870903782851153	0.946464054047959	-6.30759954748679	3516
MORC3	-0.0128347150393307	8.39362834730612	-0.162513679323909	0.871012310960148	0.946464054047959	-6.30762133596564	23515
IFNA21	0.0339934655920882	6.59429327696598	0.162394890897792	0.871105764816569	0.946464054047959	-6.30764008288169	3452
CORIN	-0.0389065568688474	5.29115043137756	-0.162378606871278	0.871118576012696	0.946464054047959	-6.30764265172108	10699
VAPB	-0.0121743609068847	10.0819735957925	-0.162000122161222	0.871416352343199	0.946571151479587	-6.30770228591832	9217
ID1	0.024452591601978	8.76956262812245	0.16189215211954	0.871501302127689	0.946571151479587	-6.3077192722127	3397
ARHGEF11	0.0104680458028148	9.08457916039456	0.161889452455841	0.871503426216071	0.946571151479587	-6.30771969678989	9826
ELL	0.0163502223153291	7.45129457228911	0.161884237641617	0.871507529220986	0.946571151479587	-6.30772051690577	8178
TIMM13	-0.0166722495907188	9.96912975006122	-0.161459176502897	0.8718419781112	0.94685553494852	-6.30778727598598	26517
C6	0.0199458592092051	7.8016629590102	0.161074989449846	0.872144286049486	0.947070826672117	-6.30784746449333	729
COL8A1	-0.0320448865957398	5.97295111981293	-0.160975013525875	0.872222957879579	0.947070826672117	-6.30786310367315	1295
CTRC	0.0181837334705212	8.09431198755783	0.160930336873259	0.872258114694796	0.947070826672117	-6.30787008927928	11330
SEC22B	0.014562291639711	10.5400454514286	0.16065568005799	0.872474252367473	0.947226625863404	-6.3079129918079	9554
PHLDA1	0.0236386595655381	8.59894279539796	0.160364422851328	0.87270346395949	0.947396592004645	-6.30795840733926	22822
AZGP1	0.0550816507536708	11.6285894443844	0.159766721265143	0.873173872658347	0.947828348783899	-6.30805134848915	563
KLHDC4	-0.0100455332740205	8.85088543460885	-0.159667207552355	0.873252197253494	0.947834462664472	-6.3080667889354	54758
INPPL1	-0.0140460988597946	9.77991341106804	-0.159459598533808	0.873415604806036	0.947932917518387	-6.30809897037367	3636
GPR132	-0.0127889788492964	4.31890486433333	-0.159313022398642	0.873530977087901	0.947949358839861	-6.30812166590293	29933
SLC2A2	0.020837111088703	3.27990811972449	0.159255625450278	0.873576155826349	0.947949358839861	-6.30813054743561	6514
ZNF592	0.00970497213731442	8.92405801860204	0.159158092716462	0.873652927510771	0.947953775635595	-6.30814563219158	9640
ABO	0.0177822609246862	7.79321694551361	0.158307540533025	0.874322479737359	0.948528267078781	-6.30827678996391	28
CCN4	0.0295048576937997	6.9727014082687	0.158300679454041	0.874327881127377	0.948528267078781	-6.30827784510653	8840
STAT5A	0.0181343787734501	9.03648252483333	0.157973017974786	0.874585839741739	0.948729181729828	-6.30832818184809	6776
HCK	0.0290977898548498	8.91437696219727	0.157863018302712	0.874672442377085	0.948744195670477	-6.30834505708241	3055
IL2RB	-0.0167881138864969	9.8051006020272	-0.1575242985864	0.874939125553689	0.948954521551701	-6.3083969468289	3560
HOXD10	0.0170347424962344	3.64955273845919	0.157157673595265	0.875227795394848	0.949072509210784	-6.30845298590221	3236
GNG7	-0.0221147298072273	7.60840615259864	-0.157149336397384	0.875234360055867	0.949072509210784	-6.30845425873477	2788
CABP5	0.0201279620133891	6.03591464485715	0.157004250098762	0.875348601543112	0.949072509210784	-6.30847639812043	56344
PCDH11X	-0.0212792881806009	6.87448330421769	-0.15699859268129	0.875353056267423	0.949072509210784	-6.3084772609976	27328
ASIP	-0.030539729344085	7.14200024981633	-0.156923930473784	0.875411846635332	0.949072509210784	-6.30848864566902	434
PHF3	0.0113650485733739	9.5037483510102	0.156827436179919	0.875487829005243	0.949075972929778	-6.30850335132818	23469
TAS2R1	-0.0246552302461773	8.38075569098639	-0.156386604523906	0.875834967136985	0.949339642104268	-6.30857041871124	50834
SAMD14	-0.0231409096674781	6.53072104063606	-0.156317135266628	0.875889673721833	0.949339642104268	-6.30858097043025	201191
TNMD	0.0274174541848611	5.09837168266667	0.156151566681025	0.876020060300578	0.949339642104268	-6.30860609982352	64102
EGR4	0.0177262813665272	8.06739810710544	0.156148741762527	0.876022284975731	0.949339642104268	-6.30860652834829	1961
CTNNA3	0.0228781678806392	5.69600341319388	0.15592854738758	0.876195695114415	0.949448655247807	-6.30863990678711	29119
HNF1B	0.0183665963924688	8.65953891070409	0.155699989032548	0.876375698474173	0.949450738164273	-6.30867450327887	6928
DCTN6	0.0124468873475847	10.2219563550952	0.155595168160419	0.876458253323673	0.949450738164273	-6.30869035286595	10671
PLP2	-0.0180510317310002	11.0263375724762	-0.155562862191492	0.876483697139385	0.949450738164273	-6.30869523558385	5355
TMEM80	-0.0334763231538229	7.68249518754762	-0.155556278721925	0.876488882221287	0.949450738164273	-6.30869623048386	283232
GNA12	0.0105494509161659	8.9852151347653	0.155255862741662	0.876725492832187	0.949575716117739	-6.30874158483296	2768
LINC00563	0.017101465346976	7.83483926926531	0.155165829557712	0.876796406019797	0.949575716117739	-6.30875516023487	100861554
RAB15	0.0162035987733737	9.35375983296599	0.155132403846236	0.876822733496249	0.949575716117739	-6.30876019823317	376267
H3C12	-0.028874204878661	6.83357534391156	-0.15492769315166	0.876983975115267	0.949668357546262	-6.30879102901369	8356
SAA4	0.0161235285638646	8.30671963794557	0.154838864792017	0.877053942907591	0.949668357546262	-6.30880439448723	6291
COL11A2	0.0124480453094712	9.18870962659524	0.154684467971522	0.877175559571237	0.949721175890506	-6.30882760741828	1302
GAA	-0.0148896808613161	9.92287080856463	-0.154542504692832	0.877287385043524	0.949763385385462	-6.30884893058457	2548
ZNF613	0.0289339998768353	5.65383321557483	0.1544409790864	0.877367358986959	0.949771107831545	-6.30886416792673	79898
ATIC	-0.0100847265370864	10.9714516554898	-0.154084939969198	0.877647828733303	0.949820530933705	-6.30891752448879	471
EDF1	0.0124228974412325	11.4165027301667	0.154077602825071	0.877653608729649	0.949820530933705	-6.3089186227495	8721
HCAR3	0.0357685767289465	8.2581577490068	0.154067350725892	0.877661685056805	0.949820530933705	-6.30892015724782	8843
BLK	-0.0199765545039178	7.85035965831293	-0.154013137785177	0.877704392761731	0.949820530933705	-6.30892826995376	640
ASCC2	0.0285997970486113	8.18671518804761	0.153600768247604	0.878029259678806	0.950087732905276	-6.30898988563033	84164
AFDN-DT	0.0261715305520731	6.8268468444932	0.153508216937705	0.87810217493222	0.950087732905276	-6.30900369182177	653483
TRADD	0.020681509290681	9.3155032622517	0.153422251705204	0.87816990236785	0.950087732905276	-6.30901650809286	8717
C1D	-0.0123886250013694	8.85816095959524	-0.152922114450374	0.87856395167583	0.950435191728295	-6.3090909295348	10438
BUD31	0.0106074339219476	10.4434428839932	0.152730610474295	0.878714842286722	0.950512817934064	-6.30911936139037	8896
RNF113A	-0.0206478120454925	8.79789294480952	-0.152646009057967	0.878781503197726	0.950512817934064	-6.30913191049144	7737
OR2F2	0.0259745944355268	6.71871814003742	0.152488176316615	0.878905868368822	0.950530416956333	-6.30915530356161	135948
LGR5	-0.0267237802607837	5.98614288212245	-0.152410085593922	0.87896740149121	0.950530416956333	-6.30916686877633	8549
P2RY14	-0.0297463950810193	7.0227645247347	-0.152321706875881	0.879037042128421	0.950530416956333	-6.30917995049524	9934
USP4	0.00867136637314579	10.4724250542891	0.152204630554791	0.879129297342995	0.950530416956333	-6.30919726831933	7375
CYP27B1	-0.0197024196048689	8.31886342046259	-0.152162788145872	0.879162269230261	0.950530416956333	-6.30920345438141	1594
FAT4	0.0229872865180678	6.66913499392517	0.152032282482744	0.879265109260806	0.950562785809771	-6.30922273766567	79633
LILRA3	-0.0290960854321035	6.28118120328911	-0.151903133401479	0.879366882303953	0.9505939958847	-6.30924180421775	11026
UXT	-0.0113273310569036	10.8153460011259	-0.151033036165609	0.880052595085179	0.9512563862485	-6.30936983626245	8409
GTF2A1	0.0273871182920502	6.56180318140476	0.150754490974314	0.880272132206738	0.951364796128565	-6.30941066791691	2957
PSORS1C2	-0.020351675441841	6.41652416281973	-0.150720635466793	0.880298816265905	0.951364796128565	-6.30941562562455	170680
RAC2	-0.0297591327805248	10.8998924972585	-0.150609256763213	0.88038660312142	0.951380815357218	-6.30943192776031	5880
HNRNPF	0.0202031464057816	10.1091452972449	0.150476105729563	0.88049155250691	0.951415376907069	-6.30945140082787	3185
HCG26	-0.023477848542944	7.43268208087415	-0.15014445670521	0.880752966790073	0.951618986905516	-6.3094998289578	352961
NAGK	0.0100517252757701	10.8124185978844	0.149940490688949	0.880913744533173	0.951675713078075	-6.30952955947326	55577
ABCG2	0.0187795525228603	7.91990894901701	0.149892667349149	0.880951442353889	0.951675713078075	-6.30953652445581	9429
TSPAN7	-0.02625666822267	7.85949463915306	-0.149539752627606	0.88122964367957	0.95177799422185	-6.30958785420677	7102
DES	0.0283704827156334	6.41350704556803	0.149538709782884	0.881230465771923	0.95177799422185	-6.30958800570427	1674
NOCT	0.0111068473936099	8.79400916530272	0.149457080037128	0.881294816297408	0.95177799422185	-6.30959986104873	25819
INA	0.0221883756521109	8.1011952107313	0.149402172890674	0.881338101252751	0.95177799422185	-6.30960783174523	9118
IQGAP1	0.0105746308505895	10.8501422058537	0.149006156454409	0.881650303465938	0.951901492154968	-6.30966523347059	8826
RMDN1	-0.0151896599459873	9.1837199752585	-0.148915816733046	0.881721525982079	0.951901492154968	-6.30967830667903	51115
RPE65	0.0370127432890071	4.58287753447619	0.148804789683225	0.881809059402348	0.951901492154968	-6.3096943627265	6121
PPP2R2D	0.0277647150920503	5.3056469302619	0.148777792537661	0.881830344096893	0.951901492154968	-6.30969826507757	55844
FUT2	0.0122200790540129	8.75987083552041	0.148749650361389	0.881852531631105	0.951901492154968	-6.30970233218552	2524
COPS5	0.0145270811056677	10.7211869255034	0.148690322821681	0.881899306279784	0.951901492154968	-6.30971090368268	10987
XPNPEP2	0.0303543670041082	7.09076300451361	0.148608916886159	0.881963488513243	0.951901492154968	-6.30972265944815	7512
NME8	0.01973325939186	3.29392855473469	0.148462913802971	0.882078602512681	0.951944658057821	-6.30974372751049	51314
EHHADH	0.0318620399062761	5.55341860519048	0.148120459327971	0.882348615562255	0.951944658057821	-6.30979306202416	1962
NBPF12	-0.0111982851167743	12.7313662934694	-0.148064095480688	0.882393057748588	0.951944658057821	-6.3098011709687	149013
OPRK1	-0.0174143738090528	7.5400948302449	-0.148028759535718	0.882420919887587	0.951944658057821	-6.30980625310081	4986
TACSTD2	-0.0303012511662987	12.6488782431395	-0.148021651118558	0.882426524841167	0.951944658057821	-6.30980727531031	4070
HSD17B1	-0.0385094977058957	6.35134571040817	-0.147919820389266	0.882506818542831	0.951944658057821	-6.30982191345486	3292
PRR5L	-0.0291824423893496	6.42748024936054	-0.14788080195507	0.882537584965557	0.951944658057821	-6.30982751967697	79899
RNF167	-0.014653708684595	9.38849301369729	-0.14771314361508	0.882669787257459	0.951944658057821	-6.3098515922284	26001
ZNF430	0.00876607153252185	9.04435363571769	0.147684352555303	0.882692489972483	0.951944658057821	-6.30985572333057	80264
TDO2	0.0225597015577788	7.8751870697381	0.147554035992244	0.882795250158581	0.951944658057821	-6.30987441180927	6999
PPP4C	0.0232939764342338	10.1796608989184	0.14753968668552	0.882806565322124	0.951944658057821	-6.30987646861097	5531
GPR4	-0.0194468904066944	7.71614561589116	-0.147208170597813	0.883067989429893	0.952147813956535	-6.30992393179632	2828
UNC50	-0.0114450229414227	10.0464336842211	-0.146869397481201	0.883335149446815	0.952233849207966	-6.30997232368844	25972
CWH43	0.0293401384256372	6.62526999107143	0.146818674183728	0.883375151517484	0.952233849207966	-6.30997955963979	80157
PLXNB3	0.0239683244432104	6.27184709566667	0.14674618849118	0.883432316651685	0.952233849207966	-6.30998989577651	5365
FOXA2	0.0182427479332828	7.43158118161565	0.146694105718496	0.883473391598882	0.952233849207966	-6.30999731939685	3170
STX16	0.0118428770763028	10.4939656019932	0.146643970345869	0.883512931031366	0.952233849207966	-6.31000446295551	8675
MRTFA	-0.0109832144057816	8.58035904596599	-0.146449944828009	0.883665952664852	0.952281240143014	-6.31003208575161	57591
STRN4	0.00958960776926594	8.62340397825511	0.146300471725351	0.883783840228609	0.952281240143014	-6.31005334082611	29888
DCHS2	-0.0152868150925829	5.31442229806802	-0.146184612307731	0.883875218879588	0.952281240143014	-6.31006980110479	54798
N4BP2L2	-0.0118352481704829	10.3479679165136	-0.146124917165784	0.883922301213414	0.952281240143014	-6.31007827697152	10443
PSMB10	0.0202242990681627	9.28921092267687	0.146039025797731	0.883990045573956	0.952281240143014	-6.31009046625924	5699
BLTP1	0.0125231966011413	8.43963865878231	0.146032615342743	0.883995101671221	0.952281240143014	-6.31009137571265	84162
CTSD	-0.0201498310481551	10.052554560068	-0.145837818363032	0.884148745521726	0.952368070455001	-6.31011899259039	1509
CNOT3	0.0134197776506657	8.01516820373469	0.145325582204992	0.884552786713542	0.952724581691547	-6.31019143775863	4849
TLK2	-0.00954141502890822	9.82984192407143	-0.14489378508494	0.884893402716573	0.95301272635842	-6.31025230852244	11011
ELSPBP1	-0.010810775354279	8.34385927488435	-0.144212693734811	0.885430713779737	0.95344750706783	-6.31034795435506	64100
NPRL2	-0.0417885197019397	7.78213513234014	-0.144116174974437	0.885506861449541	0.95344750706783	-6.31036147205796	10641
ITCH	-0.00843773530962345	9.33312338641156	-0.144024096601026	0.885579506903659	0.95344750706783	-6.31037435943911	83737
PROS1	0.0318490490982882	7.34382056358163	0.144011307190987	0.885589597215928	0.95344750706783	-6.31037614880636	5627
USP19	-0.0204840027590719	7.18807517429932	-0.143730269640499	0.88581132885124	0.953607489835809	-6.31041542868453	10869
OR1E2	0.0173828022819323	7.90181444357143	0.143633127531472	0.885887973649233	0.95361126792804	-6.3104289881391	8388
FAM193B	-0.0108458277589196	9.82154460530272	-0.143304636849144	0.886147159639632	0.953763869291413	-6.31047477217797	54540
FAM106A	0.0152462450369722	7.34502887891497	0.143268045628397	0.886176031633214	0.953763869291413	-6.3104798656638	80039
SIT1	-0.0250592979802968	7.01012606163605	-0.143056423372362	0.886343013364023	0.953795606069271	-6.31050929790089	27240
ACR	0.0213550379344237	6.38346859664626	0.142837517937813	0.886515747264541	0.953795606069271	-6.31053969730412	49
NYX	-0.0150941392455686	7.55821128567687	-0.142680691912722	0.886639498876796	0.953795606069271	-6.31056144712031	60506
ERVH-4	0.0139261065659945	8.42615709036055	0.142615318504719	0.886691085935318	0.953795606069271	-6.31057050654284	51359
LRRC61	-0.0217866714971472	7.17565572390476	-0.14257990376444	0.886719032397185	0.953795606069271	-6.31057541257084	65999
AFDN	-0.0297715339787751	6.05742654243197	-0.142546743004823	0.886745200327329	0.953795606069271	-6.31058000524892	4301
PRPF31	0.00895694274864973	10.0152554386837	0.14253613639575	0.886753570276547	0.953795606069271	-6.31058147401093	26121
DDC	0.035744318235755	6.88219572903742	0.142489065916198	0.8867907149611	0.953795606069271	-6.31058799082959	1644
KLF7	-0.0123290794372765	9.74628174923469	-0.142264925129309	0.886967594403206	0.953830446521655	-6.31061899317289	8609
CDKN1A	-0.0226958199028528	9.25462300358163	-0.142259675038271	0.886971737550901	0.953830446521655	-6.31061971876161	1026
STK4	0.0179849838190948	7.65003366411565	0.142169925932159	0.887042564193695	0.953830446521655	-6.31063211839375	6789
GPR173	0.0243396196762267	6.44725255146259	0.141962601210015	0.887206180587332	0.953841690708845	-6.31066073222356	54328
CDHR2	-0.0136851721844047	7.79235745081633	-0.141919874469396	0.887239900250278	0.953841690708845	-6.31066662394685	54825
SERPINE1	-0.0291757851945985	6.31618067837755	-0.141744547535391	0.887378269261958	0.953841690708845	-6.31069078175627	5054
